Country Name,Country Code,Indicator Name,Indicator Code,Year,electricityaccesspercent
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,50.5202941894531
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,48.4098854064941
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,46.2986450195313
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,99.6737289428711
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.865119934082
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.8846740722656
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.3113632202148
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,98.397346496582
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,92.9
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.9830703735352
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.9504852294922
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.7
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,50.3774719238281
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,47.497013092041
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,44.5633964538574
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,47.0
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,29.8482437133789
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,27.5597496032715
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,23.1
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,22.7701358795166
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,70.2104797363281
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,69.3682632446289
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,68.4728927612305
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,67.0
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,35.1209335327148
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,32.0
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,31.04
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,36.5
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,14.188422203064
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,11.5
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,11.2
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,18.02
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.9971542358398
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,53.3801879882813
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,50.6440658569336
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,47.8547897338867
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,50.9
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,99.7535781860352
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,98.2568511962891
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,96.7599868774414
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,95.2622985839844
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,47.6958427429199
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,45.4
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,44.9479293823242
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,43.5892791748047
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,99.6
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.4640197753906
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.7866134643555
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.4
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.6
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.5
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,83.6249771118164
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,81.8544082641602
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,80.0837020874023
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,78.3121643066406
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.99
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.5021667480469
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,98.9232559204102
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,98.1
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,99.7984313964844
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.8531112670898
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.9622802734375
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.6
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,98.1
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,31.4940395355225
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,30.6123828887939
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,29.6864433288574
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,31.1
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,72.4668197631836
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,70.4157409667969
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,68.3115005493164
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,66.1009368896484
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,55.2253189086914
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,52.3
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,53.2785835266113
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,52.3216552734375
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.9187850952148
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,89.9
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,89.9
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,89.9
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,93.92
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,86.2914733886719
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,86.003303527832
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,85.661979675293
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,85.2143325805664
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,18.6
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,18.7219104766846
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,18.4574337005615
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,17.6
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,59.5
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,55.4
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,55.4
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,56.5
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.8
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,94.9228591918945
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,94.4852828979492
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,93.9
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,93.3974914550781
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,100.0
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,100.0
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,100.0
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,95.251082548876
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,95.3360137939453
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,93.9
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,93.8
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,20.9166011810303
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,20.4961185455322
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,23.6
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,16.6
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,100.0
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,99.7
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,99.7
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,99.6
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,95.6
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,96.2
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,95.551360223182
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,95.2
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,97.4899749755859
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,96.3902893066406
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,95.2904739379883
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,94.189826965332
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,
