Country Name,Country Code,Indicator Name,Indicator Code,Year,ruralpopulationpercent
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,69.148
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,69.421
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.044
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,46.995
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,47.967
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,48.958
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,49.968
Nauru,NRU,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
Nauru,NRU,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
Nauru,NRU,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
Nauru,NRU,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
Nauru,NRU,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,78.549
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,78.992
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,79.424
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,79.847
Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,80.26
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,7.114
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,7.428
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,7.764
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,8.124
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,8.51000000000001
New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,27.675
New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,28.075
New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,28.482
New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,28.896
New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,29.317
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,13.116
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,13.211
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,13.301
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,13.385
New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,13.462
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,40.444
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,40.723
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,40.988
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,41.24
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,41.478
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,83.106
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,83.249
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,83.374
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,83.483
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,83.575
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.479
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.254
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,48.042
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,48.843
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,49.656
North Macedonia,MKD,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,40.882
North Macedonia,MKD,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,41.214
North Macedonia,MKD,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,41.518
North Macedonia,MKD,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,41.792
North Macedonia,MKD,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,42.037
Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,8.017
Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,8.11
Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,8.202
Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,8.292
Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,8.38200000000001
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,16.336
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,16.677
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,17.026
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,17.384
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,17.752
Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,12.25
Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,12.956
Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,13.724
Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,14.557
Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,15.461
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,62.269
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,62.56
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,62.835
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,63.093
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,63.334
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,18.044
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,18.517
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,19.012
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,19.53
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,20.07
Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,30.859
Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,31.225
Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,31.586
Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,31.941
Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,32.291
Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,86.418
Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,86.544
Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,86.655
Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,86.75
Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,86.831
Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,37.182
Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,37.504
Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,37.817
Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,38.121
Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,38.415
Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,21.292
Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,21.5
Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,21.703
Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,21.901
Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,22.093
Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,52.023
Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,52.316
Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,52.592
Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,52.851
Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,53.093
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,39.866
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,39.925
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,39.957
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,39.963
Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,39.942
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,32.619
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,33.151
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,33.69
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,34.236
Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,34.789
Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,6.39
Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,6.408
Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,6.419
Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,6.42400000000001
Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,6.422
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.682000000000002
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.721999999999994
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.765000000000001
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.811999999999998
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.864999999999995
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,45.511
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,45.671
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,45.806
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,45.916
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,46.002
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,24.874
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,25.066
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,25.246
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,25.413
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,25.567
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,82.279
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,82.432
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,82.568
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,82.687
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,82.789
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,82.384
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,82.258
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,82.111
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,81.944
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,81.757
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,2.268
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,2.38
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,2.501
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,2.63200000000001
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,2.774
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,24.245
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,24.927
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,25.646
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,26.402
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,27.197
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,15.271
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,15.492
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,15.713
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,15.935
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,16.156
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,50.914
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,51.4
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,51.878
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,52.347
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,52.808
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,43.127
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,43.349
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,43.554
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,43.74
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,43.908
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,41.604
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,42.028
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,42.454
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,42.881
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,43.309
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,56.169
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,56.628
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,57.077
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,57.516
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,57.945
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.091
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,46.18
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,46.24
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,46.271
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,46.274
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,44.249
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,44.573
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,44.882
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,45.178
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,45.459
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,74.416
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,74.872
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,75.33
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,75.79
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,76.251
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,52.676
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,53.269
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,53.859
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,54.446
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,55.029
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,31.665
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,32.153
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,32.646
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,33.144
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,33.645
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,79.154
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,79.486
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,79.801
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,80.101
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,80.385
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,18.696
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,18.944
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,19.19
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,19.435
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,19.679
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,80.974
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,81.14
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,81.287
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,81.415
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,81.524
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,69.009
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,69.094
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,69.157
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,69.201
St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,69.224
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,80.95
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,81.06
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,81.159
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,81.246
St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,81.322
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.125
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,46.548
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,46.968
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,47.386
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,47.802
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,64.044
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,64.407
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,64.747
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,65.064
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,65.358
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,33.693
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,33.781
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,33.851
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,33.905
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,33.94
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,11.508
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,11.762
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,12.023
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,12.292
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,12.569
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,25.908
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,26.004
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,26.085
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,26.151
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,26.203
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,43.231
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,43.876
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,44.525
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,45.179
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,45.838
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,72.032
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,72.274
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,72.494
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,72.691
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,72.866
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,63.318
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,64.046
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,64.773
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,65.5
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,66.224
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,47.111
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.837
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,48.57
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,49.308
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,50.051
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,67.926
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,68.305
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,68.68
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,69.053
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,69.422
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,56.079
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,56.642
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,57.2
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,57.752
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,58.298
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,76.875
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,76.896
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,76.901
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,76.893
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,76.869
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.66
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,46.735
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,46.786
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,46.813
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,46.816
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,29.786
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,30.112
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,30.432
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,30.746
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,31.055
Turkiye,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,22.978
Turkiye,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,23.431
Turkiye,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,23.895
Turkiye,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,24.37
Turkiye,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,24.857
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.506
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.002
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,47.484
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,47.952
